Level: 11	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,8,8,8,8,8,0,0,0,0,8,8,8,8,8,8,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,11,1,1,0,1,0,0,0,11,1,1,0,0,1,1,11,11,0,0,1,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,11,8,8,1,1,0,0,0,0,0,0,1,0,0,8,8,8,0,0,0,1,0,0,7,0,0,0,0,8,8,0,0,1,0,8,0,0,0,1,1,1,0,1,1,7,1,0,0,0,8,0,1,1,0,8,1,5,5,1,0,0,6,0,0,0,0,1,5,5,8,0,1,1,0,0,1,5,5,1,0,1,1,1,0,0,0,1,5,5,0,0,1,1,0,1,7,5,5,1,0,0,0,0,0,0,1,1,5,5,0,0,1,1,1,1,7,1,1,1,0,8,0,0,8,0,1,1,1,1,7,7,1,1,5,5,0,0,0,7,0,0,0,9,0,0,1,0,0,0,0,0,1,1,5,5,0,8,0,1,1,1,1,10,1,1,1,0,8,0,0,0,1,1,1,1,1,8,0,1,0,0,0,11,0,0,1,0,8,0,0,0,1,1,1,1,1,0,0,1,5,0,0,0,0,5,1,0,0,1,5,5,1,1,5,5,0,8,0,1,5,1,0,0,1,5,1,0,8,1,5,5,1,1,5,5,8,0,0,1,5,1,0,11,1,5,1,0,0,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Level: 12	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,11,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,7,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,4,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,4,0,4,0,4,0,0,6,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Level: 13	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,8,0,0,8,0,0,11,0,0,0,0,0,0,0,0,0,5,1,1,8,0,8,1,0,8,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,8,0,0,8,0,8,1,0,0,0,0,0,0,1,0,0,0,1,1,0,8,0,1,8,8,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,8,8,8,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,8,0,0,8,8,8,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,8,0,8,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,7,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,4,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,4,0,4,0,4,0,0,6,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Level: 14	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,10,9,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,11,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,2,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Level: 15	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,1,12,1,1,1,12,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,12,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,12,1,0,0,0,1,0,0,0,12,1,0,0,0,0,0,1,0,1,1,12,1,12,1,12,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,12,1,1,1,1,1,0,0,0,1,0,0,12,12,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,12,1,12,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,12,12,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,12,12,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,12,0,1,0,1,0,0,0,1,1,1,0,1,1,12,1,12,1,0,1,12,0,1,0,0,1,1,0,1,1,1,10,9,1,12,1,12,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,11,1,1,1,1,1,0,0,0,0,12,1,12,1,1,1,1,1,1,0,2,0,0,0,0,1,12,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Level: 16	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,1,12,1,1,1,12,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,12,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,12,1,0,0,0,1,0,0,0,12,1,0,0,0,0,0,1,0,1,1,12,1,12,1,12,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,12,1,1,1,1,1,0,0,0,1,0,0,12,12,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,12,1,12,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,12,12,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,12,12,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,12,0,1,0,1,0,0,0,1,1,1,0,1,1,12,1,12,1,0,1,12,0,1,0,0,1,1,0,1,1,1,10,9,1,12,1,12,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,11,1,1,1,1,1,0,0,0,0,12,1,12,1,1,1,1,1,1,0,0,0,0,0,0,1,12,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,6,7,0,0,4,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Level: 17	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,1,12,1,1,1,12,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,12,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,12,1,0,0,0,1,0,0,0,12,1,0,0,0,0,0,1,0,1,1,12,1,12,1,12,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,12,1,1,1,1,1,0,0,0,1,0,0,12,12,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,12,1,12,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,12,12,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,12,12,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,12,0,1,0,1,0,0,0,1,1,1,0,1,1,12,1,12,1,0,1,12,0,1,0,0,1,1,0,1,1,1,10,9,1,12,1,12,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,11,1,1,1,1,1,6,0,0,0,12,1,12,1,1,1,1,1,1,11,0,0,0,0,0,1,1,1,1,1,1,1,1,1,5,5,5,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,6,7,0,8,0,8,0,2,0,0,0,0,1,1,0,0,0,0,1,0,7,7,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1
Level: 18	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,8,8,8,8,8,0,0,0,0,8,8,8,8,8,8,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,11,1,1,0,1,0,0,0,11,1,1,0,0,1,1,11,11,0,0,1,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,11,8,8,1,1,0,0,0,0,0,0,1,14,0,8,8,8,0,0,0,1,0,0,7,0,0,0,0,8,8,0,14,1,0,8,0,0,0,1,1,1,0,1,1,7,1,0,0,0,8,0,1,1,0,8,1,5,5,1,0,0,6,0,0,0,0,1,5,5,8,0,1,1,0,0,1,5,5,1,0,1,1,1,0,0,0,1,5,5,0,0,1,1,0,1,7,5,5,1,0,0,0,0,0,0,1,1,5,5,0,0,1,1,1,1,7,1,1,1,0,8,0,0,8,0,1,1,1,1,7,7,1,1,5,5,0,0,0,7,0,0,0,9,0,0,1,0,0,14,0,0,1,1,5,5,0,8,0,1,1,1,1,10,1,1,1,0,8,14,0,0,1,1,1,1,1,8,0,1,0,0,0,11,0,0,1,0,8,14,0,0,1,1,1,1,1,0,0,1,5,0,13,13,0,5,1,0,0,1,5,5,1,1,5,5,0,8,0,1,5,1,13,13,1,5,1,0,8,1,5,5,1,1,5,5,8,0,0,1,5,1,13,11,1,5,1,0,0,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Level: 19	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,8,8,8,8,8,16,0,0,0,8,8,8,8,8,8,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,11,1,1,0,1,0,0,0,11,1,1,0,0,1,1,11,11,0,0,1,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,11,8,8,1,1,0,0,0,0,0,0,1,14,0,8,8,8,0,0,0,1,0,0,7,0,0,0,15,8,8,0,14,1,0,8,0,0,0,1,1,1,0,1,1,7,1,0,0,0,8,0,1,1,0,8,1,5,5,1,0,0,6,0,0,0,0,1,5,5,8,0,1,1,0,0,1,5,5,1,0,1,1,1,0,0,0,1,5,5,0,0,1,1,0,1,7,5,5,1,0,0,0,0,0,0,1,1,5,5,0,0,1,1,1,1,7,1,1,1,0,8,0,0,8,0,1,1,1,1,7,7,1,1,5,5,0,0,0,7,0,0,0,9,0,0,1,0,0,0,0,0,1,1,5,5,0,8,0,1,1,1,1,10,1,1,1,0,8,0,0,0,1,1,1,1,1,8,0,1,0,0,0,11,0,0,1,0,8,0,14,14,1,1,1,1,1,0,0,1,5,0,0,13,0,5,1,0,0,1,5,5,1,1,5,5,0,8,0,1,5,1,13,13,1,5,1,0,8,1,5,5,1,1,5,5,8,0,0,1,5,1,13,11,1,5,1,0,0,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Level: 20	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,8,8,8,8,8,18,0,0,0,8,8,8,8,8,8,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,11,1,1,0,1,0,0,0,11,1,1,0,0,1,1,11,11,0,0,1,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,11,8,8,1,1,0,0,0,0,0,0,1,14,0,8,8,8,0,0,0,1,0,0,7,0,0,0,17,8,8,0,14,1,0,8,0,0,0,1,1,1,0,1,1,7,1,0,0,0,8,0,1,1,0,8,1,5,5,1,0,0,6,0,0,0,0,1,5,5,8,0,1,1,0,0,1,5,5,1,0,1,1,1,0,0,0,1,5,5,0,0,1,1,0,1,7,5,5,1,0,0,0,0,0,0,1,1,5,5,0,0,1,1,1,1,7,1,1,1,0,8,0,0,8,0,1,1,1,1,7,7,1,1,5,5,0,0,0,7,0,0,0,9,0,0,1,0,0,0,0,0,1,1,5,5,0,8,0,1,1,1,1,10,1,1,1,0,8,0,0,0,1,1,1,1,1,8,0,1,0,0,0,11,0,0,1,0,8,0,14,14,1,1,1,1,1,0,0,1,5,0,0,13,0,5,1,0,0,1,5,5,1,1,5,5,0,8,0,1,5,1,13,13,1,5,1,0,8,1,5,5,1,1,5,5,8,0,0,1,5,1,13,11,1,5,1,0,0,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Level: 21	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,12,0,0,12,12,12,12,12,12,12,0,0,12,12,12,13,0,1,1,18,12,0,0,18,18,0,0,12,5,0,0,0,0,0,0,12,0,1,1,18,0,0,0,12,12,0,0,12,5,0,0,0,12,0,0,12,0,1,1,0,0,12,12,12,12,14,12,12,12,12,0,12,12,0,12,0,0,1,1,12,12,12,12,12,12,0,12,0,0,12,0,0,12,0,12,0,12,1,1,13,0,12,0,0,0,0,12,0,0,0,0,0,12,0,12,0,0,1,1,12,0,12,0,0,0,0,12,0,12,12,12,12,12,0,12,12,9,1,1,0,0,12,12,16,12,12,12,0,0,12,0,0,0,0,12,0,0,1,1,0,12,12,12,0,0,0,0,0,0,12,0,0,0,0,12,0,0,1,1,0,0,12,12,0,0,12,12,12,12,12,12,16,12,12,12,0,0,1,1,12,0,12,12,12,12,12,0,0,0,12,0,0,0,0,0,0,0,1,1,0,0,12,12,12,12,12,8,12,0,12,0,0,0,0,0,0,0,1,1,0,12,12,12,12,12,12,0,12,0,12,0,0,0,0,0,0,0,1,1,0,0,0,0,12,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,12,12,12,0,12,0,12,12,12,12,12,15,0,0,0,0,0,0,1,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12,12,12,12,12,12,12,12,12,12,17,17,17,17,0,12,12,1,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Level: 22	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,2,0,0,0,0,1,0,5,1,0,0,0,0,0,0,1,1,0,0,17,0,0,15,0,0,1,0,0,1,0,12,12,12,12,0,1,1,0,0,4,0,0,4,0,0,16,11,0,18,9,12,12,12,12,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,12,0,0,0,12,0,1,1,0,0,0,6,0,0,0,0,1,0,0,1,12,0,12,0,12,0,1,1,1,1,1,7,1,1,1,1,1,1,14,1,12,0,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,12,12,0,12,12,12,12,1,1,0,0,5,0,0,0,0,0,0,1,0,12,0,0,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,12,0,12,12,0,12,0,1,1,1,1,1,1,1,1,1,1,1,1,0,12,0,0,0,0,12,0,1,1,5,0,0,0,1,0,0,0,0,0,0,12,12,12,12,12,12,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,12,0,12,0,12,12,12,1,1,0,0,0,0,1,0,0,0,0,8,0,12,0,12,0,0,0,0,1,1,0,0,0,0,7,6,0,0,0,8,0,12,0,12,12,12,12,0,1,1,0,0,0,0,1,0,0,0,0,0,0,12,0,0,12,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,12,12,0,12,0,12,12,1,1,5,0,0,0,1,13,0,0,0,0,0,0,12,0,0,0,12,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Level: 23	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,12,0,0,0,12,0,0,0,12,0,0,0,0,0,0,1,1,12,12,0,12,0,12,0,12,0,12,0,12,0,12,12,12,12,0,1,1,0,0,0,12,0,12,0,0,0,12,0,12,0,12,11,2,12,0,1,1,0,12,12,12,0,12,12,12,12,12,0,12,0,12,0,12,12,0,1,1,0,0,0,0,0,12,0,0,0,0,0,12,0,12,0,0,0,0,1,1,12,12,12,12,12,12,10,12,12,12,12,12,0,12,12,12,12,12,1,1,0,0,0,0,0,0,0,12,0,0,0,12,0,0,12,0,0,0,1,1,0,12,12,12,12,12,12,12,0,12,0,12,12,0,12,0,12,0,1,1,0,0,0,0,0,0,0,12,0,12,0,0,0,0,12,0,12,0,1,1,12,12,12,12,12,12,0,12,0,12,12,12,12,12,12,0,12,0,1,1,0,0,0,12,0,0,0,12,0,8,0,0,0,0,0,0,0,0,1,1,0,12,0,12,0,12,12,12,12,12,12,12,12,12,12,0,12,0,1,1,0,12,0,0,0,12,0,0,0,12,0,0,0,0,12,5,12,0,1,1,0,12,12,12,12,12,0,12,0,12,0,12,12,0,12,12,12,0,1,1,0,0,0,0,0,0,0,12,14,12,0,0,12,0,0,0,0,0,1,1,12,12,12,12,12,12,12,12,14,12,12,0,12,12,12,12,12,12,1,1,0,0,0,12,0,0,0,12,0,0,0,0,9,12,0,0,0,12,1,1,13,12,0,0,0,12,0,0,0,12,12,12,0,0,0,12,0,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Level: 24	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,11,0,10,9,0,0,9,0,0,9,0,9,12,0,0,9,12,1,1,12,12,12,12,12,12,12,12,12,12,12,12,0,12,0,12,0,12,1,1,9,0,0,0,9,12,9,0,0,0,9,12,9,12,9,12,0,12,1,1,0,12,12,12,0,12,0,12,12,12,0,12,0,12,0,12,0,12,1,1,0,12,0,9,0,12,0,9,9,12,9,12,0,12,0,12,0,12,1,1,3,12,9,12,12,12,12,12,0,12,0,12,9,0,19,12,0,12,1,1,12,12,0,12,9,0,9,0,0,12,9,12,12,12,12,12,0,12,1,1,9,0,0,12,0,12,12,12,12,12,0,12,9,0,0,0,9,12,1,1,10,12,12,12,0,12,0,0,0,9,0,12,0,12,12,12,12,12,1,1,0,9,0,0,9,12,9,12,12,12,12,12,0,12,0,0,0,12,1,1,12,12,12,12,12,12,0,12,0,9,0,12,0,12,0,12,0,12,1,1,9,0,0,9,0,0,0,12,0,12,0,12,9,0,10,12,9,12,1,1,0,12,12,12,12,12,12,12,0,12,0,12,12,12,12,12,0,12,1,1,0,0,0,0,12,0,9,0,0,12,9,12,9,0,0,0,0,12,1,1,12,12,12,9,12,0,12,12,12,12,0,12,0,12,12,12,12,12,1,1,9,0,0,0,12,9,0,0,9,12,9,12,0,9,0,0,0,9,1,1,0,12,12,12,12,12,12,12,0,12,0,12,12,12,12,12,12,0,1,1,9,0,0,9,0,0,9,0,0,12,0,0,0,9,0,0,0,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Level: 25	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,11,0,10,9,0,0,9,0,0,9,0,9,12,0,0,9,12,1,1,12,12,12,12,12,12,12,12,12,12,12,12,0,12,0,12,0,12,1,1,9,0,0,0,9,12,9,0,0,0,9,12,9,12,9,12,0,12,1,1,0,12,12,12,0,12,0,12,12,12,0,12,0,12,0,12,0,12,1,1,0,12,0,9,0,12,0,9,9,12,9,12,0,12,0,12,0,12,1,1,3,12,9,12,12,12,12,12,0,12,0,12,9,0,19,12,0,12,1,1,12,12,0,12,9,0,9,0,0,12,9,12,12,12,12,12,0,12,1,1,9,0,0,12,0,12,12,12,12,12,0,12,9,0,0,0,9,12,1,1,10,12,12,12,0,12,9,0,0,9,0,12,0,12,12,12,12,12,1,1,0,9,0,0,9,12,0,12,12,12,12,12,0,12,0,0,0,12,1,1,12,12,12,12,12,12,9,12,9,0,0,12,0,12,0,12,0,12,1,1,9,0,0,9,0,0,0,12,0,12,0,12,9,0,10,12,9,12,1,1,0,12,12,12,12,12,12,12,0,12,0,12,12,12,12,12,0,12,1,1,0,9,0,19,12,10,9,0,0,12,9,12,9,0,0,0,0,12,1,1,12,12,12,0,12,0,12,12,12,12,0,12,0,12,12,12,12,12,1,1,9,0,0,9,12,9,0,0,9,12,9,12,0,9,0,0,0,9,1,1,0,12,12,12,12,12,12,12,0,12,0,12,12,12,12,12,12,0,1,1,9,0,0,9,0,0,9,0,0,12,0,0,0,9,0,0,0,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Level: 26	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,2,0,0,0,0,1,0,5,1,0,0,0,0,0,0,1,1,0,0,17,0,0,15,0,0,1,0,0,1,0,12,12,12,12,0,1,1,0,0,4,0,0,4,0,0,16,11,0,18,9,12,12,12,12,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,12,0,0,0,12,0,1,1,0,0,0,6,0,0,0,0,1,0,0,1,12,0,12,0,12,0,1,1,1,1,1,7,1,1,1,1,1,1,14,1,12,0,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,12,12,0,12,12,12,12,1,1,0,0,5,0,0,0,0,0,0,1,0,12,0,9,12,9,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,12,0,12,12,0,12,0,1,1,1,1,1,1,1,1,1,1,1,1,0,12,0,0,0,0,12,0,1,1,5,0,0,0,1,0,0,0,0,0,0,12,12,12,12,12,12,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,12,0,12,0,12,12,12,1,1,0,0,0,0,1,0,0,0,0,8,0,12,0,12,9,0,0,0,1,1,0,0,0,0,7,6,0,0,0,8,0,12,0,12,12,12,12,0,1,1,0,0,0,0,1,0,0,0,0,0,0,12,0,9,12,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,12,12,0,12,0,12,12,1,1,5,0,0,0,1,13,0,0,0,0,0,0,12,0,0,0,12,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Level: 27	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,11,0,0,9,0,0,0,0,0,9,0,0,12,0,0,9,12,1,1,12,12,12,12,12,12,12,12,12,12,12,12,0,12,0,12,0,12,1,1,9,0,0,0,9,12,9,0,0,0,0,12,9,12,9,12,0,12,1,1,0,12,12,12,0,12,0,12,12,12,0,12,0,12,0,12,0,12,1,1,0,12,0,9,0,12,0,0,9,12,9,12,0,12,0,12,0,12,1,1,3,12,9,12,12,12,12,12,0,12,0,12,0,0,0,12,0,12,1,1,12,12,0,12,9,0,9,0,0,12,9,12,12,12,12,12,0,12,1,1,9,0,0,12,0,12,12,12,12,12,0,12,9,0,0,0,9,12,1,1,0,12,12,12,0,12,9,0,0,9,0,12,0,12,12,12,12,12,1,1,0,9,0,0,0,12,0,12,12,12,12,12,0,12,0,0,0,12,1,1,12,12,12,12,12,12,0,12,9,0,0,12,0,12,0,12,0,12,1,1,9,0,0,9,0,0,0,12,0,12,0,12,0,0,0,12,9,12,1,1,0,12,12,12,12,12,12,12,0,12,0,12,12,12,12,12,0,12,1,1,0,9,0,0,12,0,9,0,0,12,9,12,9,0,0,0,0,12,1,1,12,12,12,0,12,0,12,12,12,12,0,12,0,12,12,12,12,12,1,1,9,0,0,0,12,0,0,0,9,12,9,12,0,0,0,0,0,9,1,1,0,12,12,12,12,12,12,12,0,12,0,12,12,12,12,12,12,0,1,1,9,0,0,9,0,0,9,0,0,12,0,0,0,9,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
